tool		SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST
algorithms/Trie-MemSat01.yml	true	true	1.646192	1.6574590149994037	78.331904
algorithms/Trie-MemUnsat01.yml	true	false	2.158469	2.174055306999435	81.375232
algorithms/Tsp-FunSat01.yml	true	unknown	1.444146	1.447332154999458	78.462976
algorithms/Tsp-FunUnsat01.yml	true	unknown	1.497692	1.515533559000687	82.182144
algorithms/Tsp-MemSat01.yml	true	unknown	1.471903	1.4777011170008336	81.920000
algorithms/Tsp-MemUnsat01.yml	true	unknown	1.478387	1.4891727730009734	78.290944
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml	true	unknown	2.029763	2.051886500999899	53.653504
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml	true	unknown	1.497319	1.5080769220003276	55.726080
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml	true	unknown	1.542748	1.5634965589997591	54.149120
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml	true	unknown	1.524352	1.5379100299996935	53.911552
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml	true	unknown	1.563516	1.5876926119999553	53.624832
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml	true	unknown	2.051107	2.0672453520001	54.132736
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml	true	unknown	1.507828	1.5174974870005826	54.046720
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml	true	unknown	1.999148	2.002448360000926	54.968320
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml	true	unknown	1.528974	1.5341927190002025	57.700352
jdart-regression/OverapproximationString01.yml	true	false	1.318429	1.3303361620000942	53.157888
jdart-regression/URLDecoder01.yml	false	false	1.381727	1.4040434130001813	57.176064
jdart-regression/URLDecoder02.yml	false	false	1.927892	1.9309661930001312	57.126912
jdart-regression/addition01.yml	true	true	1.515475	1.527929594998568	80.461824
jdart-regression/array-iteration01.yml	true	false	2.386292	2.4087722360000043	96.509952
jdart-regression/boundcheck100.yml	true	false	2.701599	2.712998176999463	104.189952
jdart-regression/boundcheck200.yml	true	false	3.54098	3.5534847310009354	114.917376
jdart-regression/boundcheck30.yml	true	false	1.641989	1.6550591949999216	82.010112
jdart-regression/double2long.yml	true	true	1.939662	1.9488101139995706	79.769600
jdart-regression/float.yml	true	true	1.867164	1.88069534799979	78.295040
jdart-regression/list2.yml	true	true	63.821957	63.82913725099934	170.475520
jdart-regression/radians.yml	true	unknown	1.378585	1.3912199450005573	56.385536
jdart-regression/shifting.yml	true	true	1.931058	1.9399244199994428	79.007744
jdart-regression/shifting2.yml	true	true	1.880385	1.8917379199992865	79.626240
jdart-regression/shifting3.yml	true	false	1.370198	1.3814108000005945	78.651392
jdart-regression/startswith.yml	true	false	1.435962	1.4574874830013869	57.135104
securibench/Aliasing1.yml	true	false	3.730435	3.744067934998384	63.930368
securibench/Aliasing2.yml	true	true	2.578677	2.5914686439991783	56.434688
securibench/Aliasing3.yml	true	true	2.618643	2.641583733000516	55.140352
securibench/Aliasing4.yml	true	false	3.524939	3.537672358999771	60.108800
securibench/Aliasing5.yml	true	false	2.688034	2.6979665260005277	71.991296
securibench/Aliasing6.yml	true	false	2.709269	2.7289506050001364	58.847232
securibench/Arrays1.yml	true	false	3.64652	3.6653955260007933	61.100032
securibench/Arrays10.yml	false	unknown	3.47904	3.4825349090006057	58.621952
securibench/Arrays2.yml	true	false	2.725028	2.7453648840000824	64.978944
securibench/Arrays3.yml	true	false	2.611057	2.6213835970011132	59.101184
securibench/Arrays4.yml	true	false	3.670007	3.6835552219999954	59.224064
securibench/Arrays5.yml	true	true	3.451287	3.464655200999914	58.134528
securibench/Arrays6.yml	true	false	2.804888	2.82990356099981	58.593280
securibench/Arrays7.yml	true	false	2.808164	2.8237393270010216	58.863616
securibench/Arrays8.yml	true	false	3.694093	3.7119751350001025	60.260352
securibench/Arrays9.yml	true	false	3.572115	3.5853635650000797	60.063744
securibench/Basic1.yml	true	false	2.681557	2.6903756089996023	58.990592
securibench/Basic10.yml	true	false	2.634013	2.656264551998902	58.650624
securibench/Basic11.yml	true	unknown	2.73533	2.7511083119989053	61.394944
securibench/Basic12.yml	true	false	2.741719	2.754913824999676	80.183296
securibench/Basic15.yml	true	false	3.710989	3.714571012998931	59.109376
securibench/Basic16.yml	true	false	3.492552	3.5053409859992826	60.391424
securibench/Basic17.yml	true	false	2.661142	2.667297439000322	61.480960
securibench/Basic18.yml	true	false	2.808662	2.8309854269991774	64.282624
securibench/Basic19.yml	true	false	3.453719	3.475423341998976	58.392576
securibench/Basic2.yml	true	false	3.692676	3.6961260699990817	81.006592
securibench/Basic20.yml	true	false	2.600949	2.6128931189996365	59.977728
securibench/Basic21.yml	true	unknown	2.787821	2.8054418890005763	73.424896
securibench/Basic24.yml	true	unknown	3.782613	3.8038199020011234	69.136384
securibench/Basic25.yml	true	unknown	3.834365	3.8376368549998006	62.291968
securibench/Basic26.yml	true	false	2.575912	2.5838460639988625	63.721472
securibench/Basic27.yml	true	false	2.628931	2.631704133000312	58.486784
securibench/Basic28.yml	true	true	2.602283	2.6151652860007744	54.865920
securibench/Basic29.yml	true	false	2.703836	2.7150244349995774	59.252736
securibench/Basic3.yml	true	unknown	3.405365	3.428073338998729	56.188928
securibench/Basic30.yml	true	false	3.617443	3.626825662999181	59.252736
securibench/Basic31.yml	true	false	2.76055	2.7723372809996363	71.962624
securibench/Basic32.yml	true	false	2.751094	2.7694142880009167	64.454656
securibench/Basic33.yml	true	false	3.573495	3.5898270580000826	61.767680
securibench/Basic34.yml	true	false	3.709427	3.720042013001148	61.652992
securibench/Basic35.yml	true	false	2.717521	2.7294215640013135	58.298368
securibench/Basic37.yml	true	false	2.901424	2.921775147999142	104.030208
securibench/Basic38.yml	true	false	3.631518	3.6506243260009796	81.403904
securibench/Basic39.yml	true	false	2.878518	2.8913555260005523	85.176320
securibench/Basic4.yml	true	false	3.642519	3.6620821340002294	81.457152
securibench/Basic5.yml	true	unknown	2.592773	2.601686878999317	54.812672
securibench/Basic6.yml	true	unknown	2.616888	2.627797469000143	57.196544
securibench/Basic7.yml	true	unknown	3.427051	3.440386270998715	54.964224
securibench/Basic8.yml	true	true	2.598064	2.606157948001055	54.800384
securibench/Basic9.yml	true	false	3.651421	3.6643162130003475	80.601088
securibench/Collections1.yml	true	false	2.687221	2.7052880179999192	62.005248
securibench/Collections10.yml	true	false	2.707845	2.7262190370001917	63.275008
securibench/Collections12.yml	true	false	3.568265	3.5802155540004605	61.046784
securibench/Collections13.yml	true	true	3.699668	3.71491970399984	62.984192
securibench/Collections14.yml	true	false	3.353129	3.39409469200109	75.616256
securibench/Collections2.yml	true	false	2.633694	2.655484526998407	58.978304
securibench/Collections3.yml	true	false	3.565669	3.578783734999888	58.941440
securibench/Collections4.yml	true	false	3.733437	3.745756247999452	62.451712
securibench/Collections5.yml	true	false	2.699748	2.719117765000192	61.886464
securibench/Collections6.yml	true	false	2.823265	2.905465603000266	61.734912
securibench/Collections7.yml	true	false	3.508384	3.524345087000256	61.296640
securibench/Collections8.yml	true	true	2.725541	2.745783542999561	59.248640
securibench/Collections9.yml	false	unknown	2.866526	2.943276218000392	61.419520
securibench/Datastructures1.yml	true	false	3.682699	3.695752358999016	59.908096
securibench/Datastructures2.yml	true	false	2.706546	2.72504547599965	62.226432
securibench/Datastructures3.yml	true	false	3.531419	3.544653553999524	61.198336
securibench/Datastructures4.yml	true	true	2.671663	2.7499207639993983	57.126912
securibench/Datastructures5.yml	true	unknown	3.53069	3.5429714729998523	55.140352
securibench/Datastructures6.yml	true	false	3.565056	3.586985245001415	78.372864
securibench/Factories1.yml	true	unknown	2.691763	2.7565277100002277	55.406592
securibench/Factories2.yml	true	false	3.508119	3.526999440999134	61.644800
securibench/Factories3.yml	true	false	3.754621	3.776459074999366	58.335232
securibench/Inter1.yml	true	false	2.6793	2.7044244739990972	58.953728
securibench/Inter10.yml	true	unknown	2.56079	2.563580940000975	56.823808
securibench/Inter11.yml	true	unknown	2.530989	2.5424444770014816	56.541184
securibench/Inter12.yml	true	false	3.459829	3.482834731999901	58.306560
securibench/Inter13.yml	true	false	2.752627	2.766202128999794	61.607936
securibench/Inter14.yml	true	false	2.659878	2.6627193160002207	62.193664
securibench/Inter2.yml	true	false	3.77211	3.7949260999994294	58.945536
securibench/Inter3.yml	true	false	2.762615	2.7756662699994195	57.876480
securibench/Inter4.yml	true	false	3.697933	3.716262490999725	58.413056
securibench/Inter5.yml	true	unknown	3.187457	3.223948073000429	56.176640
securibench/Inter6.yml	true	false	3.085586	3.1431411120011035	59.457536
securibench/Inter7.yml	true	false	2.826225	2.899445998000374	59.019264
securibench/Inter8.yml	true	false	3.846087	3.8731868419999955	60.887040
securibench/Inter9.yml	true	unknown	3.306528	3.3167092759995285	54.480896
securibench/Pred1.yml	true	true	2.588414	2.6006823320003605	54.472704
securibench/Pred2.yml	true	false	2.806837	2.8096142649992544	80.130048
securibench/Pred3.yml	true	true	2.804055	2.818286959998659	89.149440
securibench/Pred4.yml	true	false	3.684289	3.701986547999695	62.074880
securibench/Pred5.yml	true	false	2.757628	2.783843432998765	57.896960
securibench/Pred6.yml	true	true	2.77601	2.78813661499953	54.951936
securibench/Pred7.yml	true	true	3.483725	3.501958091999768	56.201216
securibench/Pred8.yml	true	false	2.798022	2.8538774629996624	61.792256
securibench/Pred9.yml	true	false	2.723128	2.7410015119985474	61.186048
securibench/Refl1.yml	true	false	3.738391	3.75582703299915	58.990592
securibench/Refl2.yml	true	true	2.776512	2.799075103001087	55.758848
securibench/Refl3.yml	true	false	2.77902	2.8032716100005928	59.396096
securibench/Refl4.yml	true	false	3.575254	3.5843988390006416	66.883584
securibench/Sanitizers1.yml	true	false	3.198047	3.2187055039994448	98.856960
securibench/Sanitizers2.yml	true	false	3.373656	3.3971558100001857	100.458496
securibench/Sanitizers3.yml	true	unknown	2.949838	2.9733477889985807	58.654720
securibench/Sanitizers4.yml	true	false	3.974699	3.9882841060007195	82.198528
securibench/Sanitizers5.yml	true	unknown	3.784895	3.7999895659995673	74.268672
securibench/Sanitizers6.yml	true	false	3.158284	3.2112286619994848	80.785408
securibench/Session1.yml	true	false	2.96238	2.9662334069998906	58.580992
securibench/Session2.yml	true	false	3.037892	3.0887685170000623	61.820928
securibench/Session3.yml	true	false	3.997116	4.001461769001253	61.849600
securibench/StrongUpdates1.yml	true	true	3.68227	3.6990224300006957	55.156736
securibench/StrongUpdates2.yml	true	true	3.044985	3.063282428000093	57.819136
securibench/StrongUpdates3.yml	true	true	2.923215	2.926137275999281	54.820864
securibench/StrongUpdates4.yml	true	true	2.813514	2.8256209089995536	55.590912
securibench/StrongUpdates5.yml	false	unknown	3.766972	3.7808001329995022	55.844864
float-nonlinear-calculation/Bessel.yml	true	true	1.954359	1.9723266040000453	81.973248
float-nonlinear-calculation/Conflict.yml	true	true	1.634772	1.648039826999593	78.987264
float-nonlinear-calculation/EulerMethod.yml	true	unknown	1.657962	1.6712083380007243	82.284544
float-nonlinear-calculation/MathSin.yml	true	unknown	2.08708	2.099601427999005	55.111680
float-nonlinear-calculation/Optimization1.yml	true	unknown	2.150783	2.1667836289998377	81.686528
float-nonlinear-calculation/Optimization2.yml	true	unknown	2.113398	2.1265453239993803	78.045184
float-nonlinear-calculation/Optimization3.yml	true	true	2.713228	2.7232760110000527	82.432000
float-nonlinear-calculation/Optimization4.yml	true	unknown	2.182409	2.1932827939999697	80.969728
float-nonlinear-calculation/Optimization5.yml	true	unknown	2.765064	2.7685806839999714	79.466496
float-nonlinear-calculation/Optimization6.yml	true	unknown	2.154361	2.1643567499995697	81.985536
float-nonlinear-calculation/PartitionEx.yml	true	true	1.721035	1.732543178000924	81.264640
float-nonlinear-calculation/TurnLogic.yml	true	true	1.830285	1.8432069049995334	53.424128
float-nonlinear-calculation/coral1.yml	true	unknown	1.998751	2.015152632000536	78.548992
float-nonlinear-calculation/coral10.yml	true	unknown	1.930235	1.9519667089989525	87.990272
float-nonlinear-calculation/coral11.yml	true	unknown	2.6567	2.6804857709994394	80.003072
float-nonlinear-calculation/coral12.yml	true	unknown	1.917806	1.930214222998984	78.704640
float-nonlinear-calculation/coral13.yml	true	unknown	2.547924	2.5616201939992607	78.630912
float-nonlinear-calculation/coral14.yml	true	unknown	1.961374	1.964447714999551	80.490496
float-nonlinear-calculation/coral15.yml	true	unknown	2.28304	2.3160385950013733	88.674304
float-nonlinear-calculation/coral16.yml	true	true	2.264699	2.2898720399989543	82.239488
float-nonlinear-calculation/coral17.yml	true	unknown	2.875367	2.8886269519989582	77.570048
float-nonlinear-calculation/coral18.yml	true	unknown	2.138317	2.157401555001343	80.031744
float-nonlinear-calculation/coral19.yml	true	unknown	2.634326	2.64554995799881	78.671872
float-nonlinear-calculation/coral2.yml	true	unknown	2.237821	2.244748115999755	83.501056
float-nonlinear-calculation/coral20.yml	true	unknown	2.050653	2.059739181999248	78.958592
float-nonlinear-calculation/coral21.yml	true	unknown	2.242927	2.258721553000214	88.203264
float-nonlinear-calculation/coral22.yml	true	unknown	1.976035	1.9898690870013525	78.454784
float-nonlinear-calculation/coral23.yml	true	true	2.583405	2.5973737300009816	78.073856
float-nonlinear-calculation/coral26.yml	true	true	1.937616	1.948690880999493	77.250560
float-nonlinear-calculation/coral27.yml	true	unknown	2.553652	2.557218134001232	77.946880
float-nonlinear-calculation/coral28.yml	true	unknown	1.950108	1.9630971570004476	78.499840
float-nonlinear-calculation/coral29.yml	true	unknown	1.948751	1.9586249610001687	80.060416
float-nonlinear-calculation/coral3.yml	true	true	1.969208	1.9761777149997215	81.592320
float-nonlinear-calculation/coral30.yml	true	unknown	1.919487	1.9271247689994198	54.943744
float-nonlinear-calculation/coral31.yml	true	true	2.690978	2.7022771920001105	83.095552
float-nonlinear-calculation/coral32.yml	true	unknown	1.945073	1.9578319900010683	78.446592
float-nonlinear-calculation/coral33.yml	true	unknown	2.568446	2.58009245500034	82.419712
float-nonlinear-calculation/coral34.yml	true	unknown	1.95309	1.9754082949984877	78.315520
float-nonlinear-calculation/coral35.yml	true	unknown	1.927061	1.9397619539995503	78.438400
float-nonlinear-calculation/coral36.yml	true	unknown	1.904751	1.9174816609993286	56.180736
float-nonlinear-calculation/coral38.yml	true	unknown	1.974194	1.9894517749999068	82.976768
float-nonlinear-calculation/coral39.yml	true	unknown	1.912674	1.9257909300013125	80.125952
float-nonlinear-calculation/coral4.yml	true	unknown	2.661655	2.6694089810007426	79.462400
float-nonlinear-calculation/coral40.yml	true	unknown	2.632504	2.65445421000004	81.416192
float-nonlinear-calculation/coral41.yml	true	unknown	2.01814	2.0526139910016354	92.520448
float-nonlinear-calculation/coral42.yml	true	unknown	2.061688	2.0741261950006447	87.822336
float-nonlinear-calculation/coral43.yml	true	unknown	1.981841	1.9944753339987074	80.039936
float-nonlinear-calculation/coral44.yml	true	unknown	2.087785	2.102827751999939	82.702336
float-nonlinear-calculation/coral45.yml	true	unknown	1.927968	1.9411964709997847	77.860864
float-nonlinear-calculation/coral46.yml	true	unknown	2.645239	2.6594100639995304	78.811136
float-nonlinear-calculation/coral48.yml	true	true	1.901168	1.9241763970003376	78.909440
float-nonlinear-calculation/coral49.yml	true	unknown	2.535021	2.538520277999851	80.752640
float-nonlinear-calculation/coral5.yml	true	true	1.947945	1.9696362750000844	80.760832
float-nonlinear-calculation/coral50.yml	true	unknown	1.990434	1.994445287000417	77.647872
float-nonlinear-calculation/coral51.yml	true	unknown	1.858548	1.871264978999534	80.179200
float-nonlinear-calculation/coral52.yml	true	unknown	1.966132	1.9785183330004656	78.524416
float-nonlinear-calculation/coral53.yml	true	unknown	2.668003	2.6812725580002734	79.089664
float-nonlinear-calculation/coral54.yml	true	unknown	2.52198	2.535712609998882	79.753216
float-nonlinear-calculation/coral55.yml	true	true	1.963952	1.9804037189987866	87.977984
float-nonlinear-calculation/coral56.yml	true	true	1.975148	1.9975223250003182	79.867904
float-nonlinear-calculation/coral57.yml	true	true	2.023338	2.0273706579991995	88.621056
float-nonlinear-calculation/coral58.yml	true	true	1.959716	1.9726858459998766	79.437824
float-nonlinear-calculation/coral59.yml	true	true	1.978779	1.9916675139993458	78.209024
float-nonlinear-calculation/coral6.yml	true	unknown	2.536639	2.5440585850010393	78.123008
float-nonlinear-calculation/coral60.yml	true	true	2.667972	2.6882804289998603	78.663680
float-nonlinear-calculation/coral61.yml	true	true	1.916626	1.9197975730003236	79.122432
float-nonlinear-calculation/coral62.yml	true	true	1.924833	1.9349051119988872	78.700544
float-nonlinear-calculation/coral63.yml	true	true	1.943958	1.9571752960000595	78.839808
float-nonlinear-calculation/coral64.yml	true	true	2.048127	2.060975394999332	78.192640
float-nonlinear-calculation/coral65.yml	true	true	2.003085	2.017992561999563	81.731584
float-nonlinear-calculation/coral66.yml	true	true	1.904353	1.9146886600010475	78.893056
float-nonlinear-calculation/coral67.yml	true	true	2.515971	2.5383541219998733	78.688256
float-nonlinear-calculation/coral68.yml	true	true	2.765895	2.7787038759997813	82.096128
float-nonlinear-calculation/coral69.yml	true	true	1.935576	1.9412396770003397	78.311424
float-nonlinear-calculation/coral71.yml	true	unknown	2.003448	2.0134874239993223	93.216768
float-nonlinear-calculation/coral72.yml	true	unknown	1.923207	1.936465816999771	78.569472
float-nonlinear-calculation/coral73.yml	true	unknown	1.906823	1.9294359349987644	82.706432
float-nonlinear-calculation/coral74.yml	true	unknown	2.040695	2.0621154960008425	81.661952
float-nonlinear-calculation/coral75.yml	true	unknown	2.647973	2.666634797998995	81.141760
float-nonlinear-calculation/coral76.yml	true	true	2.856392	2.868294187999709	81.723392
float-nonlinear-calculation/coral77.yml	true	true	2.054303	2.0772945409989916	77.860864
float-nonlinear-calculation/coral79.yml	true	true	2.203025	2.223360717000105	80.973824
float-nonlinear-calculation/coral80.yml	true	true	2.218359	2.2255494099990756	81.702912
float-nonlinear-calculation/coral81.yml	true	unknown	2.094067	2.1009217539995007	87.965696
float-nonlinear-calculation/coral84.yml	true	unknown	2.603927	2.614886497000043	81.457152
float-nonlinear-calculation/coral9.yml	true	unknown	1.961593	1.9691513480011054	78.311424
float-nonlinear-calculation/coral91.yml	true	true	2.500358	2.507220020999739	78.442496
